store,week,product,quantity,count,price,promotion,cost,price_carton,price_50tab_equiv,cost_50tab_equiv,quantity_50tab_equiv,cost_50tab_equiv_mean,market_share,market_share_mean
97,9,8,4,15762,3.3399999,1,2.0799999,3.6072032,3.3399999,2.0799999,4,2.4221034,.04255319,.030214587
12,25,8,5,29050,3.71,0,2.3800001,3.6072032,3.71,2.3800001,5,2.4221034,.035971224,.030214587
110,34,8,1,17365,3.6400001,1,2.3800001,3.6072032,3.6400001,2.3800001,1,2.4221034,.007017544,.030214587
98,9,8,11,32516,2.9400001,1,2.0799999,3.6072032,2.9400001,2.0799999,11,2.4221034,.033485539,.030214587
9,25,8,2,19913,3.79,0,2.3800001,3.6072032,3.79,2.3800001,2,2.4221034,.019607844,.030214587
8,25,8,3,24721,3.79,0,2.3800001,3.6072032,3.79,2.3800001,3,2.4221034,.019933555,.030214587
100,9,8,10,31640,3.3199999,1,2.0699999,3.6072032,3.3199999,2.0699999,10,2.4221034,.043290045,.030214587
54,39,8,3,14216,3.8599999,.33000001,2.9200001,3.6072032,3.8599999,2.9200001,3,2.4221034,.022727273,.030214587
5,25,8,1,17187,3.79,0,2.3800001,3.6072032,3.79,2.3800001,1,2.4221034,.0095238099,.030214587
101,9,8,8,24645,2.98,1,2.0799999,3.6072032,2.98,2.0799999,8,2.4221034,.042328041,.030214587
107,35,8,5,20280,4.1399999,.60000002,2.6700001,3.6072032,4.1399999,2.6700001,5,2.4221034,.036231883,.030214587
2,25,8,1,15918,3.5699999,0,2.3399999,3.6072032,3.5699999,2.3399999,1,2.4221034,.013333334,.030214587
102,9,8,5,33278,2.9400001,1,2.0799999,3.6072032,2.9400001,2.0799999,5,2.4221034,.019493178,.030214587
109,46,8,12,21064,4.6199999,0,3.23,3.6072032,4.6199999,3.23,12,2.4221034,.06122449,.030214587
98,42,8,4,25550,3.71,0,2.79,3.6072032,3.71,2.79,4,2.4221034,.019370461,.030214587
123,24,8,6,28902,3.47,0,2.3800001,3.6072032,3.47,2.3800001,6,2.4221034,.044943821,.030214587
103,9,8,3,22293,2.99,0,2.0799999,3.6072032,2.99,2.0799999,3,2.4221034,.016949153,.030214587
122,24,8,1,26760,2.99,0,2.3800001,3.6072032,2.99,2.3800001,1,2.4221034,.0041152262,.030214587
56,39,8,8,14167,3.8399999,.38,2.8199999,3.6072032,3.8399999,2.8199999,8,2.4221034,.069565214,.030214587
121,24,8,7,23136,2.9000001,0,2.3800001,3.6072032,2.9000001,2.3800001,7,2.4221034,.036939315,.030214587
104,9,8,3,14907,3.3399999,1,2.0799999,3.6072032,3.3399999,2.0799999,3,2.4221034,.013605442,.030214587
28,37,8,3,13131,4.9200001,0,3.1600001,3.6072032,4.9200001,3.1600001,3,2.4221034,.027272727,.030214587
80,45,8,7,23233,4.0999999,.56999999,2.8800001,3.6072032,4.0999999,2.8800001,7,2.4221034,.046204619,.030214587
119,24,8,3,18276,3.49,0,2.3800001,3.6072032,3.49,2.3800001,3,2.4221034,.027522936,.030214587
105,9,8,10,25993,2.9400001,1,2.0799999,3.6072032,2.9400001,2.0799999,10,2.4221034,.034904014,.030214587
47,48,8,8,12869,3.8699999,.88,2.6600001,3.6072032,3.8699999,2.6600001,8,2.4221034,.11678832,.030214587
109,34,8,6,22683,3.6400001,1,2.3800001,3.6072032,3.6400001,2.3800001,6,2.4221034,.032171581,.030214587
118,24,8,1,15971,3.5699999,0,2.3399999,3.6072032,3.5699999,2.3399999,1,2.4221034,.013513514,.030214587
106,9,8,2,13506,3.3399999,1,2.0799999,3.6072032,3.3399999,2.0799999,2,2.4221034,.026143791,.030214587
107,44,8,9,21488,3.8299999,.44,2.54,3.6072032,3.8299999,2.54,9,2.4221034,.067415729,.030214587
97,42,8,2,12078,4.7399998,0,3.3199999,3.6072032,4.7399998,3.3199999,2,2.4221034,.03125,.030214587
117,24,8,2,15576,3.49,0,2.3800001,3.6072032,3.49,2.3800001,2,2.4221034,.021739131,.030214587
107,9,8,3,23171,3.3399999,1,2.0799999,3.6072032,3.3399999,2.0799999,3,2.4221034,.025316456,.030214587
116,24,8,1,16767,3.5699999,0,2.3399999,3.6072032,3.5699999,2.3399999,1,2.4221034,.0079681277,.030214587
59,39,8,2,13432,3.6700001,.5,2.52,3.6072032,3.6700001,2.52,2,2.4221034,.021164021,.030214587
115,24,8,4,16061,2.99,0,2.3800001,3.6072032,2.99,2.3800001,4,2.4221034,.02631579,.030214587
109,9,8,5,24427,3.3399999,1,2.0799999,3.6072032,3.3399999,2.0799999,5,2.4221034,.028571429,.030214587
114,24,8,9,26456,2.9200001,0,2.3800001,3.6072032,2.9200001,2.3800001,9,2.4221034,.058631923,.030214587
110,9,8,6,17083,3.3399999,1,2.0799999,3.6072032,3.3399999,2.0799999,6,2.4221034,.042704627,.030214587
113,1,8,4,20809,3.49,0,2.0799999,3.6072032,3.49,2.0799999,4,2.4221034,.04519774,.030214587
113,24,8,2,21013,3.49,0,2.3800001,3.6072032,3.49,2.3800001,2,2.4221034,.020512821,.030214587
111,9,8,2,27673,3.3399999,1,2.0799999,3.6072032,3.3399999,2.0799999,2,2.4221034,.024539877,.030214587
112,24,8,4,27840,2.9400001,0,2.3800001,3.6072032,2.9400001,2.3800001,4,2.4221034,.018604651,.030214587
110,46,8,4,19791,3.73,0,2.46,3.6072032,3.73,2.46,4,2.4221034,.01843318,.030214587
111,24,8,1,22756,3.49,0,2.3800001,3.6072032,3.49,2.3800001,1,2.4221034,.01754386,.030214587
112,9,8,11,28092,3.02,1,2.0699999,3.6072032,3.02,2.0699999,11,2.4221034,.034482758,.030214587
95,42,8,3,15593,3.79,0,2.3900001,3.6072032,3.79,2.3900001,3,2.4221034,.045112781,.030214587
62,39,8,3,13419,3.9100001,1,3.54,3.6072032,3.9100001,3.54,3,2.4221034,.02189781,.030214587
81,1,8,2,22064,3.49,0,2.0799999,3.6072032,3.49,2.0799999,2,2.4221034,.015444015,.030214587
110,24,8,2,16967,3.49,0,2.3800001,3.6072032,3.49,2.3800001,2,2.4221034,.014981274,.030214587
113,9,8,2,23607,3.3399999,1,2.0799999,3.6072032,3.3399999,2.0799999,2,2.4221034,.016666668,.030214587
109,24,8,1,23175,3.5699999,0,2.3399999,3.6072032,3.5699999,2.3399999,1,2.4221034,.0064516128,.030214587
114,9,8,12,30147,2.99,1,2.0699999,3.6072032,2.99,2.0699999,12,2.4221034,.082474224,.030214587
107,24,8,2,22466,3.49,0,2.3800001,3.6072032,3.49,2.3800001,2,2.4221034,.016260162,.030214587
107,34,8,4,22581,3.6400001,1,2.3800001,3.6072032,3.6400001,2.3800001,4,2.4221034,.028469751,.030214587
106,24,8,1,13332,3.49,0,2.3800001,3.6072032,3.49,2.3800001,1,2.4221034,.010869565,.030214587
115,9,8,10,15928,3.02,1,2.0699999,3.6072032,3.02,2.0699999,10,2.4221034,.064724922,.030214587
64,39,8,2,12410,3.79,0,2.3900001,3.6072032,3.79,2.3900001,2,2.4221034,.022222223,.030214587
105,24,8,3,24864,2.9200001,0,2.3800001,3.6072032,2.9200001,2.3800001,3,2.4221034,.017441861,.030214587
116,9,8,1,17181,3.5699999,0,2.3399999,3.6072032,3.5699999,2.3399999,1,2.4221034,.0071684588,.030214587
94,42,8,1,17460,3.79,0,2.3900001,3.6072032,3.79,2.3900001,1,2.4221034,.0091743115,.030214587
104,24,8,1,14757,3.49,0,2.3800001,3.6072032,3.49,2.3800001,1,2.4221034,.008510638,.030214587
117,9,8,3,15661,3.3399999,1,2.0799999,3.6072032,3.3399999,2.0799999,3,2.4221034,.038216561,.030214587
45,48,8,6,13268,3.76,.67000002,2.54,3.6072032,3.76,2.54,6,2.4221034,.047244094,.030214587
103,24,8,3,24484,2.99,0,2.3800001,3.6072032,2.99,2.3800001,3,2.4221034,.020338982,.030214587
118,9,8,2,15802,3.3399999,1,2.0799999,3.6072032,3.3399999,2.0799999,2,2.4221034,.030769231,.030214587
102,24,8,5,30621,2.95,0,2.3800001,3.6072032,2.95,2.3800001,5,2.4221034,.024691358,.030214587
114,1,8,13,28271,2.99,0,2.0799999,3.6072032,2.99,2.0799999,13,2.4221034,.079510704,.030214587
101,24,8,7,27082,2.96,0,2.3800001,3.6072032,2.96,2.3800001,7,2.4221034,.032258064,.030214587
119,9,8,3,18646,3.3399999,1,2.0799999,3.6072032,3.3399999,2.0799999,3,2.4221034,.038709678,.030214587
67,39,8,6,14527,3.8199999,.17,2.6500001,3.6072032,3.8199999,2.6500001,6,2.4221034,.056872036,.030214587
100,24,8,5,28462,3.4400001,0,2.3800001,3.6072032,3.4400001,2.3800001,5,2.4221034,.034965035,.030214587
111,46,8,13,21970,4.0700002,0,2.76,3.6072032,4.0700002,2.76,13,2.4221034,.17931035,.030214587
121,9,8,10,20330,2.9400001,1,2.0799999,3.6072032,2.9400001,2.0799999,10,2.4221034,.084388189,.030214587
98,24,8,4,29181,2.99,0,2.3800001,3.6072032,2.99,2.3800001,4,2.4221034,.018306635,.030214587
117,45,8,8,15546,4.4200001,.38,3.05,3.6072032,4.4200001,3.05,8,2.4221034,.07692308,.030214587
122,9,8,4,27170,3.01,1,2.0699999,3.6072032,3.01,2.0699999,4,2.4221034,.014084507,.030214587
97,24,8,1,15211,3.49,0,2.3800001,3.6072032,3.49,2.3800001,1,2.4221034,.013513514,.030214587
93,42,8,8,17620,4.8800001,0,3.4200001,3.6072032,4.8800001,3.4200001,8,2.4221034,.1025641,.030214587
95,24,8,3,17754,3.49,0,2.3800001,3.6072032,3.49,2.3800001,3,2.4221034,.047244094,.030214587
123,9,8,4,28271,3.3399999,1,2.0799999,3.6072032,3.3399999,2.0799999,4,2.4221034,.018518519,.030214587
68,39,8,3,17325,3.8599999,.33000001,2.9200001,3.6072032,3.8599999,2.9200001,3,2.4221034,.036809817,.030214587
94,24,8,2,19489,3.49,0,2.3800001,3.6072032,3.49,2.3800001,2,2.4221034,.015209125,.030214587
106,34,8,4,13605,3.6400001,1,2.3800001,3.6072032,3.6400001,2.3800001,4,2.4221034,.032786883,.030214587
2,10,8,1,15164,3.3399999,0,2.0799999,3.6072032,3.3399999,2.0799999,1,2.4221034,.008583691,.030214587
93,24,8,2,23521,3.49,0,2.3800001,3.6072032,3.49,2.3800001,2,2.4221034,.019900497,.030214587
5,10,8,4,17122,3.3399999,1,2.0799999,3.6072032,3.3399999,2.0799999,4,2.4221034,.03305785,.030214587
92,24,8,1,18527,3.5699999,0,2.3399999,3.6072032,3.5699999,2.3399999,1,2.4221034,.015748031,.030214587
8,10,8,4,26756,3.3399999,0,2.0799999,3.6072032,3.3399999,2.0799999,4,2.4221034,.023054754,.030214587
48,45,8,5,13896,4.4499998,.40000001,3.0799999,3.6072032,4.4499998,3.0799999,5,2.4221034,.069444448,.030214587
91,24,8,2,15357,3.49,0,2.3800001,3.6072032,3.49,2.3800001,2,2.4221034,.026845638,.030214587
9,10,8,5,19742,3.3399999,0,2.0799999,3.6072032,3.3399999,2.0799999,5,2.4221034,.054945055,.030214587
90,24,8,1,15632,3.5699999,0,2.3399999,3.6072032,3.5699999,2.3399999,1,2.4221034,.014705882,.030214587
92,42,8,2,15684,5.4899998,0,3.98,3.6072032,5.4899998,3.98,2,2.4221034,.025477707,.030214587
115,1,8,2,17577,3.49,0,2.0799999,3.6072032,3.49,2.0799999,2,2.4221034,.014925373,.030214587
70,39,8,15,21094,3.6400001,.2,2.53,3.6072032,3.6400001,2.53,15,2.4221034,.089020774,.030214587
89,24,8,2,21905,3.49,0,2.3800001,3.6072032,3.49,2.3800001,2,2.4221034,.02919708,.030214587
12,10,8,6,28868,3.3199999,1,2.0699999,3.6072032,3.3199999,2.0699999,6,2.4221034,.04040404,.030214587
86,24,8,4,20669,3.49,0,2.3800001,3.6072032,3.49,2.3800001,4,2.4221034,.029629629,.030214587
14,10,8,5,15344,3.3399999,0,2.0799999,3.6072032,3.3399999,2.0799999,5,2.4221034,.042016808,.030214587
44,48,8,10,16013,4.0500002,.69999999,2.74,3.6072032,4.0500002,2.74,10,2.4221034,.084033616,.030214587
84,24,8,1,16183,3.49,0,2.3800001,3.6072032,3.49,2.3800001,1,2.4221034,.0095238099,.030214587
112,46,8,4,27750,3.54,.5,2.79,3.6072032,3.54,2.79,4,2.4221034,.020833334,.030214587
18,10,8,4,24368,3.3399999,0,2.0799999,3.6072032,3.3399999,2.0799999,4,2.4221034,.026143791,.030214587
83,24,8,2,24405,3.49,0,2.3800001,3.6072032,3.49,2.3800001,2,2.4221034,.014981274,.030214587
71,39,8,5,16890,3.8299999,.2,2.71,3.6072032,3.8299999,2.71,5,2.4221034,.046948358,.030214587
81,24,8,4,23341,3.49,0,2.3800001,3.6072032,3.49,2.3800001,4,2.4221034,.039408866,.030214587
21,10,8,2,17289,3.3399999,0,2.0799999,3.6072032,3.3399999,2.0799999,2,2.4221034,.016393442,.030214587
91,42,8,5,13742,4.4699998,0,3.03,3.6072032,4.4699998,3.03,5,2.4221034,.075757578,.030214587
105,34,8,3,25270,3.04,1,2.3800001,3.6072032,3.04,2.3800001,3,2.4221034,.016759777,.030214587
80,24,8,1,26005,3.49,0,2.3800001,3.6072032,3.49,2.3800001,1,2.4221034,.0057803467,.030214587
28,10,8,3,13867,3.3399999,0,2.0799999,3.6072032,3.3399999,2.0799999,3,2.4221034,.039999999,.030214587
78,24,8,1,19020,3.5699999,0,2.3399999,3.6072032,3.5699999,2.3399999,1,2.4221034,.012658228,.030214587
32,10,8,5,28419,3.3399999,0,2.0799999,3.6072032,3.3399999,2.0799999,5,2.4221034,.034602076,.030214587
77,24,8,1,17742,3.49,0,2.3800001,3.6072032,3.49,2.3800001,1,2.4221034,.01438849,.030214587
33,10,8,5,22839,3.3399999,1,2.0799999,3.6072032,3.3399999,2.0799999,5,2.4221034,.05952381,.030214587
76,24,8,1,25043,3.5699999,0,2.3399999,3.6072032,3.5699999,2.3399999,1,2.4221034,.074074075,.030214587
40,10,8,3,21130,3.3399999,0,2.0799999,3.6072032,3.3399999,2.0799999,3,2.4221034,.01904762,.030214587
72,39,8,5,13848,3.8099999,.60000002,2.8199999,3.6072032,3.8099999,2.8199999,5,2.4221034,.07751938,.030214587
75,24,8,2,24761,3.49,0,2.3800001,3.6072032,3.49,2.3800001,2,2.4221034,.024096385,.030214587
44,10,8,2,17467,3.3399999,0,2.0799999,3.6072032,3.3399999,2.0799999,2,2.4221034,.017467249,.030214587
90,42,8,1,13759,3.79,0,2.3900001,3.6072032,3.79,2.3900001,1,2.4221034,.02,.030214587
116,1,8,2,15246,3.49,0,2.0799999,3.6072032,3.49,2.0799999,2,2.4221034,.021505376,.030214587
74,24,8,1,22963,3.49,0,2.3800001,3.6072032,3.49,2.3800001,1,2.4221034,.0079365084,.030214587
45,10,8,2,14506,3.3399999,0,2.0799999,3.6072032,3.3399999,2.0799999,2,2.4221034,.019900497,.030214587
73,24,8,5,26730,3.49,0,2.3800001,3.6072032,3.49,2.3800001,5,2.4221034,.040816326,.030214587
72,24,8,1,16653,3.49,0,2.3800001,3.6072032,3.49,2.3800001,1,2.4221034,.016666668,.030214587
47,10,8,4,13413,3.3399999,0,2.0799999,3.6072032,3.3399999,2.0799999,4,2.4221034,.05839416,.030214587
32,37,8,5,28096,3.79,0,2.3800001,3.6072032,3.79,2.3800001,5,2.4221034,.04255319,.030214587
71,24,8,1,18190,3.5699999,0,2.3399999,3.6072032,3.5699999,2.3399999,1,2.4221034,.010526316,.030214587
48,10,8,3,12847,3.3399999,0,2.0799999,3.6072032,3.3399999,2.0799999,3,2.4221034,.029850746,.030214587
104,34,8,2,14875,3.6400001,1,2.3800001,3.6072032,3.6400001,2.3800001,2,2.4221034,.014336918,.030214587
113,46,8,6,21856,4.2600002,0,2.9200001,3.6072032,4.2600002,2.9200001,6,2.4221034,.052631579,.030214587
73,39,8,8,25511,3.8900001,.5,3.1800001,3.6072032,3.8900001,3.1800001,8,2.4221034,.060606062,.030214587
70,24,8,1,24441,3.49,0,2.3800001,3.6072032,3.49,2.3800001,1,2.4221034,.0068259384,.030214587
49,10,8,1,11702,3.3399999,0,2.0799999,3.6072032,3.3399999,2.0799999,1,2.4221034,.01923077,.030214587
89,42,8,2,18789,3.79,0,2.3900001,3.6072032,3.79,2.3900001,2,2.4221034,.034482758,.030214587
40,48,8,6,21738,4.1199999,.67000002,2.98,3.6072032,4.1199999,2.98,6,2.4221034,.0433213,.030214587
68,24,8,2,19431,3.49,0,2.3800001,3.6072032,3.49,2.3800001,2,2.4221034,.027777778,.030214587
50,10,8,3,12858,3.3399999,0,2.0799999,3.6072032,3.3399999,2.0799999,3,2.4221034,.037500001,.030214587
67,24,8,1,13917,3.5699999,0,2.3399999,3.6072032,3.5699999,2.3399999,1,2.4221034,.014705882,.030214587
74,39,8,9,24424,3.8,.22,2.98,3.6072032,3.8,2.98,9,2.4221034,.0518732,.030214587
64,24,8,1,13052,3.5699999,0,2.3399999,3.6072032,3.5699999,2.3399999,1,2.4221034,.012738854,.030214587
51,10,8,6,17500,3.3399999,0,2.0799999,3.6072032,3.3399999,2.0799999,6,2.4221034,.055555556,.030214587
9,45,8,4,20061,3.73,.75,2.46,3.6072032,3.73,2.46,4,2.4221034,.035242289,.030214587
62,24,8,2,15588,3.49,0,2.3800001,3.6072032,3.49,2.3800001,2,2.4221034,.017167382,.030214587
52,10,8,5,19004,3.3399999,0,2.0799999,3.6072032,3.3399999,2.0799999,5,2.4221034,.043478262,.030214587
73,44,8,5,28558,4.52,.2,3.1300001,3.6072032,4.52,3.1300001,5,2.4221034,.03717472,.030214587
59,24,8,3,14094,3.49,0,2.3800001,3.6072032,3.49,2.3800001,3,2.4221034,.036363635,.030214587
53,10,8,1,15682,3.5699999,0,2.3399999,3.6072032,3.5699999,2.3399999,1,2.4221034,.010989011,.030214587
115,35,8,2,16483,2.9300001,1,2.3800001,3.6072032,2.9300001,2.3800001,2,2.4221034,.013468013,.030214587
56,24,8,2,15238,3.49,0,2.3800001,3.6072032,3.49,2.3800001,2,2.4221034,.032520324,.030214587
54,10,8,1,15354,3.3399999,0,2.0799999,3.6072032,3.3399999,2.0799999,1,2.4221034,.01010101,.030214587
86,42,8,1,18287,5.4899998,0,3.98,3.6072032,5.4899998,3.98,1,2.4221034,.0099502485,.030214587
54,24,8,1,15809,3.5699999,0,2.3399999,3.6072032,3.5699999,2.3399999,1,2.4221034,.0088888891,.030214587
75,39,8,2,22103,3.8900001,.5,3.1800001,3.6072032,3.8900001,3.1800001,2,2.4221034,.019323671,.030214587
53,24,8,1,16090,3.5699999,0,2.3399999,3.6072032,3.5699999,2.3399999,1,2.4221034,.01904762,.030214587
56,10,8,2,15205,3.3399999,0,2.0799999,3.6072032,3.3399999,2.0799999,2,2.4221034,.018867925,.030214587
103,34,8,4,24927,3.1900001,.25,2.45,3.6072032,3.1900001,2.45,4,2.4221034,.024539877,.030214587
78,45,8,3,20616,4.9899998,0,3.54,3.6072032,4.9899998,3.54,3,2.4221034,.026905829,.030214587
52,24,8,1,19640,3.5699999,0,2.3399999,3.6072032,3.5699999,2.3399999,1,2.4221034,.0081967209,.030214587
59,10,8,3,14163,3.3399999,0,2.0799999,3.6072032,3.3399999,2.0799999,3,2.4221034,.031914894,.030214587
51,24,8,2,17152,3.49,0,2.3800001,3.6072032,3.49,2.3800001,2,2.4221034,.021505376,.030214587
62,10,8,6,15615,3.3399999,0,2.0799999,3.6072032,3.3399999,2.0799999,6,2.4221034,.050209206,.030214587
114,46,8,20,29351,3.0999999,.5,2.48,3.6072032,3.0999999,2.48,20,2.4221034,.10810811,.030214587
50,24,8,2,12521,3.49,0,2.3800001,3.6072032,3.49,2.3800001,2,2.4221034,.03305785,.030214587
64,10,8,3,13620,3.3399999,0,2.0799999,3.6072032,3.3399999,2.0799999,3,2.4221034,.030456852,.030214587
84,42,8,3,13803,3.8599999,0,2.48,3.6072032,3.8599999,2.48,3,2.4221034,.031746034,.030214587
49,24,8,1,11718,3.5699999,0,2.3399999,3.6072032,3.5699999,2.3399999,1,2.4221034,.01904762,.030214587
117,1,8,4,14628,3.49,0,2.0799999,3.6072032,3.49,2.0799999,4,2.4221034,.048780486,.030214587
76,39,8,7,22839,3.8499999,.28999999,2.8399999,3.6072032,3.8499999,2.8399999,7,2.4221034,.050179213,.030214587
80,1,8,2,24830,3.49,0,2.0799999,3.6072032,3.49,2.0799999,2,2.4221034,.014184397,.030214587
48,24,8,1,13239,3.49,0,2.3800001,3.6072032,3.49,2.3800001,1,2.4221034,.017241379,.030214587
67,10,8,3,14628,3.3399999,0,2.0799999,3.6072032,3.3399999,2.0799999,3,2.4221034,.030769231,.030214587
122,48,8,10,25383,3.0899999,.89999998,2.48,3.6072032,3.0899999,2.48,10,2.4221034,.03875969,.030214587
47,24,8,1,11100,3.49,0,2.3800001,3.6072032,3.49,2.3800001,1,2.4221034,.017391304,.030214587
68,10,8,1,18403,3.3399999,0,2.0799999,3.6072032,3.3399999,2.0799999,1,2.4221034,.012345679,.030214587
33,48,8,5,23724,4.4499998,.40000001,3.1099999,3.6072032,4.4499998,3.1099999,5,2.4221034,.046728972,.030214587
45,24,8,1,14308,3.49,0,2.3800001,3.6072032,3.49,2.3800001,1,2.4221034,.012269938,.030214587
70,10,8,2,25006,3.3399999,1,2.0799999,3.6072032,3.3399999,2.0799999,2,2.4221034,.01438849,.030214587
44,24,8,2,17896,3.49,0,2.3800001,3.6072032,3.49,2.3800001,2,2.4221034,.023255814,.030214587
71,10,8,2,18857,3.3399999,0,2.0799999,3.6072032,3.3399999,2.0799999,2,2.4221034,.015564202,.030214587
106,44,8,6,12328,4.8699999,.33000001,3.45,3.6072032,4.8699999,3.45,6,2.4221034,.076433122,.030214587
77,39,8,3,13445,3.8599999,.67000002,3.45,3.6072032,3.8599999,3.45,3,2.4221034,.025104603,.030214587
40,24,8,2,20912,3.49,0,2.3599999,3.6072032,3.49,2.3599999,2,2.4221034,.018181818,.030214587
33,24,8,2,24279,3.49,0,2.3800001,3.6072032,3.49,2.3800001,2,2.4221034,.022222223,.030214587
72,10,8,1,16083,3.3399999,0,2.0799999,3.6072032,3.3399999,2.0799999,1,2.4221034,.013986014,.030214587
83,42,8,5,20399,4.3499999,0,3.03,3.6072032,4.3499999,3.03,5,2.4221034,.048780486,.030214587
32,24,8,3,28588,3.49,0,2.3800001,3.6072032,3.49,2.3800001,3,2.4221034,.025641026,.030214587
73,10,8,4,28389,3.3399999,0,2.0799999,3.6072032,3.3399999,2.0799999,4,2.4221034,.024922118,.030214587
102,34,8,5,29910,2.9100001,1,2.3800001,3.6072032,2.9100001,2.3800001,5,2.4221034,.017123288,.030214587
28,24,8,1,13702,3.49,0,2.3800001,3.6072032,3.49,2.3800001,1,2.4221034,.015625,.030214587
21,24,8,2,16907,3.49,0,2.3800001,3.6072032,3.49,2.3800001,2,2.4221034,.023668639,.030214587
74,10,8,5,22957,3.29,0,2.0699999,3.6072032,3.29,2.0699999,5,2.4221034,.030030031,.030214587
115,46,8,7,20742,3.5999999,.28999999,2.6900001,3.6072032,3.5999999,2.6900001,7,2.4221034,.043209877,.030214587
78,39,8,5,16977,3.78,.60000002,3.0799999,3.6072032,3.78,3.0799999,5,2.4221034,.056179777,.030214587
18,24,8,2,23593,3.49,0,2.3800001,3.6072032,3.49,2.3800001,2,2.4221034,.014184397,.030214587
75,10,8,5,22664,3.3399999,0,2.0799999,3.6072032,3.3399999,2.0799999,5,2.4221034,.04587156,.030214587
14,24,8,1,15211,3.5699999,0,2.3399999,3.6072032,3.5699999,2.3399999,1,2.4221034,.010869565,.030214587
76,10,8,3,25546,3.3399999,0,2.0799999,3.6072032,3.3399999,2.0799999,3,2.4221034,.024096385,.030214587
118,1,8,1,13823,3.49,0,2.0799999,3.6072032,3.49,2.0799999,1,2.4221034,.014925373,.030214587
12,24,8,2,28852,3.49,0,2.3800001,3.6072032,3.49,2.3800001,2,2.4221034,.015748031,.030214587
77,10,8,2,17318,3.3399999,0,2.0799999,3.6072032,3.3399999,2.0799999,2,2.4221034,.015625,.030214587
81,42,8,6,19437,4.0700002,0,2.6600001,3.6072032,4.0700002,2.6600001,6,2.4221034,.064516127,.030214587
9,24,8,2,20252,3.49,0,2.3800001,3.6072032,3.49,2.3800001,2,2.4221034,.022099448,.030214587
14,1,8,1,14530,3.49,0,2.0799999,3.6072032,3.49,2.0799999,1,2.4221034,.010050251,.030214587
116,48,8,3,16293,3.8699999,.33000001,2.5999999,3.6072032,3.8699999,2.5999999,3,2.4221034,.024489796,.030214587
80,39,8,10,24477,3.8699999,.69999999,3.5,3.6072032,3.8699999,3.5,10,2.4221034,.05479452,.030214587
8,24,8,1,25424,3.49,0,2.3800001,3.6072032,3.49,2.3800001,1,2.4221034,.0072463769,.030214587
78,10,8,2,20119,3.3399999,1,2.0799999,3.6072032,3.3399999,2.0799999,2,2.4221034,.0096385544,.030214587
101,36,8,7,25442,3.21,.14,2.4200001,3.6072032,3.21,2.4200001,7,2.4221034,.031963471,.030214587
5,24,8,2,17216,3.49,0,2.3800001,3.6072032,3.49,2.3800001,2,2.4221034,.021276595,.030214587
80,10,8,10,27558,3.3399999,0,2.0799999,3.6072032,3.3399999,2.0799999,10,2.4221034,.050632913,.030214587
2,24,8,4,14854,3.49,0,2.3800001,3.6072032,3.49,2.3800001,4,2.4221034,.046783626,.030214587
81,10,8,5,23913,3.3399999,0,2.0799999,3.6072032,3.3399999,2.0799999,5,2.4221034,.030864198,.030214587
32,48,8,9,27577,4.2600002,.67000002,2.98,3.6072032,4.2600002,2.98,9,2.4221034,.062937066,.030214587
101,34,8,7,27514,3.01,.86000001,2.3800001,3.6072032,3.01,2.3800001,7,2.4221034,.032634031,.030214587
123,23,8,3,28111,3.45,0,2.3800001,3.6072032,3.45,2.3800001,3,2.4221034,.022988506,.030214587
83,10,8,9,26142,3.3399999,1,2.0799999,3.6072032,3.3399999,2.0799999,9,2.4221034,.039045554,.030214587
80,42,8,4,22601,3.6900001,0,2.46,3.6072032,3.6900001,2.46,4,2.4221034,.032786883,.030214587
122,23,8,6,26340,2.96,0,2.3800001,3.6072032,2.96,2.3800001,6,2.4221034,.029339854,.030214587
81,39,8,6,17198,3.78,.33000001,2.48,3.6072032,3.78,2.48,6,2.4221034,.054054055,.030214587
121,23,8,7,22647,2.8800001,0,2.3800001,3.6072032,2.8800001,2.3800001,7,2.4221034,.033492822,.030214587
84,10,8,4,17529,3.3399999,1,2.0799999,3.6072032,3.3399999,2.0799999,4,2.4221034,.02631579,.030214587
119,23,8,2,18135,3.49,0,2.3800001,3.6072032,3.49,2.3800001,2,2.4221034,.025316456,.030214587
86,10,8,2,22992,3.3399999,1,2.0799999,3.6072032,3.3399999,2.0799999,2,2.4221034,.012903226,.030214587
116,46,8,5,21143,4.1500001,0,2.8199999,3.6072032,4.1500001,2.8199999,5,2.4221034,.05050505,.030214587
118,23,8,3,15390,3.49,0,2.3800001,3.6072032,3.49,2.3800001,3,2.4221034,.043165468,.030214587
89,10,8,2,23504,3.3399999,0,2.0799999,3.6072032,3.3399999,2.0799999,2,2.4221034,.022346368,.030214587
117,23,8,2,14838,3.49,0,2.3800001,3.6072032,3.49,2.3800001,2,2.4221034,.020833334,.030214587
119,1,8,1,17288,3.5699999,0,2.3399999,3.6072032,3.5699999,2.3399999,1,2.4221034,.011173184,.030214587
83,39,8,6,22151,3.79,.5,3.1800001,3.6072032,3.79,3.1800001,6,2.4221034,.049586777,.030214587
116,23,8,1,16387,3.49,0,2.3800001,3.6072032,3.49,2.3800001,1,2.4221034,.0089285718,.030214587
90,10,8,1,17441,3.3399999,0,2.0799999,3.6072032,3.3399999,2.0799999,1,2.4221034,.0098039219,.030214587
115,23,8,1,17288,2.99,0,2.3800001,3.6072032,2.99,2.3800001,1,2.4221034,.0056657223,.030214587
